corp_code,corp_name,corp_name_eng,stock_code,modify_date,stock_name,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00370033,(주)연이산업,youn yi industry co.ltd,,,연이산업,이용호,E,1350110059656,1338123919,경기도 시흥시 정왕동 1278-11 시화공단 3나 203,,,031-498-6822,031-498-7289,26410,19950101,12
00406587,주식회사 다른신문,Darnsinmun.co.Ltd,,,다른신문,문병훈,E,2001110153597,4088152114,광주광역시 남구 방림동 21-12,WWW.darnsinmun.com,,062-654-0815,062-654-0805,58121,20020408,12
00413471, 비투올네트,b2allnet,,,비투올네트,박종채,E,1101111676092,1148188492,서울특별시 서초구 잠원동 17-2,,,031-600-1535,031-600-1515,471,19990406,12
00248804,(주)성진사,"SUNG JIN CO., LTD.",,,성진사,이 원 훈,E,1147110000246,1288100063,서울특별시 종로구 인의동 112-1(동원회관 909호),WWW.SUNGJIN.CO.COM,,02)741-6051~5,02)743-6840,13109,19721209,12
00359854,네투스테크놀러지 주식회사,Netus Technologies. co.Ltd,,,네투스테크놀러지,남현철,E,1101111547764,2078152020,서울특별시 서초구 방배동 869-9 시스폴빌딩 7층,www.netustech.com,,02-6004-6622,02-6004-6601,26410,19980520,12
00252870,주식회사 동구,DONG-KU,,,동구,전현수,E,1412110008247,2248110175,강원도 원주시 명륜동 410,,,033-761-9001,033-761-9077,68122,19950824,12
00300432,비아이캐피탈주식회사,Best investment capital,,,비아이캐피탈,한은섭,E,1101111779664,1018150549,서울특별시 조로구 인의동 28-9,,,3672-0397,3672-0398,66199,19990929,12
00415938,주식회사 세아개발,"SeAH Development Co.,Ltd.",,,세아개발,강기원,E,2001110126312,4098158047,광주광역시 북구 용봉동 1086,,,02-2611-4056,02-2611-0239,68112,20001213,12
00345693,SK IMT 주식회사,"SK IMT Co., Ltd.",,,SKIMT,강용수,E,1101112188129,1018168016,서울특별시 중구 태평로 1가 84 서울파이낸스센터,,,02-6323-4131,02-6323-4148,61220,20010308,12
00426226,일신제약(주),ilsinbio,,,일신제약,고석수,E,1348110017120,1248119615,경기도 화성군 동탄면 방교리 119-4,www.ilsinbio.co.kr,,031-376-4351,031-376-4354,20411,19921201,12
00426235,모아에셋,MoreAsset Holdings,,,모아에셋,원종승,E,1101112381260,1208629324,서울특별시 강남구 역삼동 705-19 동아신용금고빌딩 5층,www.jnbia.com,,02-553-1441,02-553-1044,71531,20011120,03
00376505,(주)그린페이퍼텍,"Green Paper Tech.Co.,Ltd",,,그린페이퍼텍,박영규,E,1601110104052,3148136105,대전광역시 서구 도마동 179-67,www.greenpapertech.com,,042-586-2710,042-583-1949,17902,20000905,06
00427058,원업제이차유동화전문유한회사,"OneUp Second ABS Speciality Co., Ltd.",,,원업제이차유동화전문유한회사,민윤기,E,1101140039906,1078624739,서울특별시 영등포구 여의도동 대하빌딩 1004호,,,02-761-5256,,64999,20021014,12
00427100,두손테크피아(주),DoosonTechpia Corp.,,,두손테크피아,손성필,E,1101111119836,1168135894,경기도 성남시 분당구 야탑동 344-1 코리아디자인센터 경기벤처빌딩 504호,www.dooson21.com,,031-788-7300,031-788-7307,58221,19950120,03
00427331,유니맥코리아(주),UNIMACKOREA,,,유니맥코리아,신동석,E,1101112444729,2118709413,서울특별시 강남구 신사동 성도빌딩 4층,www.unimackorea.co.kr,,02-3445-6464,02-3445-0833,75110,20020207,12
00429144,아하크레딧유동화전문 유한회사,Aha Credit (Korea) Ltd.,,,아하크레딧유동화전문유한회사,이상헌,E,1101140040333,1048176534,서울특별시 중구 태평로2가 150,,,02-316-4226,02-756-6226,64999,20021106,12
00429180,거버너스M&A사모펀드2호,Governors M&A Private Placement Fund2,,,거버너스M&A사모펀드2호,강 성,E,1101112488123,1078615400,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,02-3770-4467,02-3770-4444,71531,20020402,04
00419916,(주)기가솔,Gigasol.co.kr,,,기가솔,양기영,E,1101112448226,2068167423,서울특별시 성동구 행당동 267-23 나래빌딩 7층 105호,www.gigasol.co.kr,,02-2282-2608,02-2282-2707,28520,20020218,12
00421009,(주)모쿠스,MOCOUS,,,모쿠스,김경준,E,1101111888168,2118691518,서울특별시 강남구 논현동 49-8 영진빌딩 2층,www.homecoupon.co.kr,,02-511-4118,02-511-4128,4610,20000320,12
00363796,남양산업(주),"nam yang ind. co., ltd",,,남양산업,김진석,E,1748110008907,5158106387,경상북도 경산시 진량읍 신상리 1192-5,www.namyangsteel.co.kr,,053-856-5544,053-856-5548,2413,19950501,12
00302148,에이팩스기술투자(주),"APEX Technology Investment Co.,Ltd.",,,에이팩스기술투자,윤종석,E,1101111729271,1018149232,서울특별시 종로구 서린동 영풍빌딩 5층,http://www.apextechnology.co.kr,,(02)399-5065(임석진),(02)399-5060,71531,19990706,12
00426314,(주)에스지테크놀러지,sgtechnology  ltd.,,,에스지테크놀러지,김 경 용,E,1346110006333,3078108824,충청남도 연기군 동 면 응암리 465-2,www.sgtechnology.co.kr,,041)865-8234,041)865-8236,26410,19950808,12
00427146,도이체 방크 아게 런던,"Deutsche Bank AG, London Br.",,,도이체방크아게런던,N. Pearson & S. Mobbs,E,,1977,"6 Bishopsgate, London EC2P 2AT, England",,,7244-677,734-6849,64122,19520927,01
00245065,에이에스엠엘에스씨 주식회사,,,,에이에스엠엘에스씨,피터 웨닝크,E,1101111382491,1208171642,경기도 성남시 분당구 야탑동 145 분당테크노파크 씨동 805호,해당사항없음,,031-379-1532,031-379-1524,46539,19970301,09
00427182,얼라이언스캐피탈파트너즈(주),"Alliance Capital Partners Co., Ltd.",,,얼라이언스캐피탈파트너즈,"이병훈, 이황상",E,1101111694739,1208189007,서울특별시 서초구 서초동 1337-31 산학협동재단빌딩 10층,www.acpc.co.kr,,02-3415-1108,02-3415-1109,71531,19990510,12
00382852,대진산업(주),"DAEJIN INDUSTRY CO., LTD.",,,대진산업,조미선,E,1201110005208,3158122211,충청북도 괴산군 증평읍 초중리45-4,,,043)836-9889,043)836-9888,55101,19770715,06
00362113,주식회사 하늘사랑,"SKYLOVE Co., Ltd",,,하늘사랑,나종민,E,1101111745920,1128153186,서울특별시 관악구 봉천8동 927-3 제형빌딩,www.skylove co.kr,,02-875-8222,02-882-1431,63991,19990802,06
00220756,씨앤씨캐피탈(주),"CNC CAPITAL CO., LTD.",,,씨앤씨캐피탈,이영준,E,1101111205990,2018153322,서울특별시 북창동 93-52 진흥저축은행2층,,,02-771-9477,02-771-9476,64999,19951111,12
00162319,주식회사 한양상사,,,,한양상사,이민,E,1243110010001,1308110996,경기도 부천시 오정구 삼정동 34-6,,,02-729-3249,,46733,19831027,12
00355511,"Photronics, Inc.","Photronics, Inc.",,,"Photronics,Inc.",Constantine S. Macricostas,E,,외투 221-01-0005호,서울특별시 중구 태평로 2가 120 대경빌딩 9층 법무법인 충정,www.photronics.com,,772-2705(담당변호사 조치형),772-2800(법무법인 충정),26299,19690101,10
00400176,(주)무빙넷,"MOVINGNET CO.,LTD.",,,무빙넷,김순철,E,1101111797426,1178125685,서울특별시 영등포구 여의도동 14-31 한양빌딩 2층,www.zimpass.com,,02-6673-7300,02-6673-7303,63991,19991027,12
00396402,슈마커코리아주식회사,Schumacher Korea Ltd.,,,슈마커코리아,이준열,E,1350110071824,1338122870,경기도 시흥시 정왕동 1238-3,,,031-433-3070,031-433-3079,20111,19951027,09
00439938,유케이(주),"yoo-K Co.,Ltd.",,,유케이,최수일,E,1353110006940,1238185276,경기도 과천시 별양동 코오롱타워 9층,-,,02-3677-5155,02-3677-5601,68121,20030121,12
00436047,주식회사 월드타운,해당없음,,,월드타운,"김철민, 양해준",E,1350110116985,1348173300,경기도 안산시 상록구 이동 715번지 4호 센타프라자 508호,해당없음,,031-409-2001,031-403-2008,4112,20010906,12
00387097,센텀파크유동화전문유한회사,"Centum Park Asset Securitization Specialty Co., Ltd",,,센텀파크유동화전문유한회사,김혜숙,E,1101140035699,1078607462,서울특별시 영등포구 여의도동 15-22,,,02)769-8464,02)769-8498,66199,20011027,12
00274410,(주)인트빔,"INTVIM Co., Ltd",,,인트빔,이도엽,E,1801110268870,6218131857,서울특별시 서초구 양재2동 250-5 정미빌딩 1층,www.intvim.com,,02-2057-3623,02-3017-3205,58221,19981022,12
00328100,(주)나래소프트시스템,"nare soft system co.,ltd",,,나래소프트시스템,오세문,E,1350110100920,1348153094,경기도 수원시 팔달구 인계동 1017 경기벤처빌딩 1006호,www.naresoft.com,,031-492-7232,031-492-7234,58221,20000401,12
00243845,삼광고하켐주식회사,"Samgwanggohachem co.,Ltd.",,,삼광고하켐,김 용 래,E,1941110000325,6098105795,경기도 수원시 팔달구 이의동 933-9,www.sgchem.co.kr,,031-254-2931,031-253-4008,20421,19850223,12
